reit_name,location,asset_type,cap_rate_pct,occupancy
アドバンス・レジデンス投資法人,東京都港区麻布台三丁目4番9号,信託受益権（準共有持分51％）,,94.3
スターアジア不動産投資法人,東京都新宿区,,,
スターアジア不動産投資法人,東京都豊島区,,,
スターアジア不動産投資法人,東京都杉並区,,,
サンケイリアルエステート投資法人,東京都品川区,,,
大和証券リビング投資法人,東京都文京区,,,100.0
ＫＤＸ不動産投資法人,東京都千代田区神田神保町一丁目14番地1,不動産,,
ＫＤＸ不動産投資法人,東京都中央区日本橋小網町7番2号及び7番7号,不動産信託受益権,,
ＫＤＸ不動産投資法人,東京都中央区日本橋小網町7番10号,不動産信託受益権,,
ＫＤＸ不動産投資法人,東京都千代田区岩本町三丁目11番9号,不動産,,
ＫＤＸ不動産投資法人,東京都港区虎ノ門一丁目10番5号,不動産信託受益権,,
ＫＤＸ不動産投資法人,東京都港区新橋二丁目2番9号,不動産信託受益権,,
アクティビア・プロパティーズ投資法人,東京都渋谷区,,,100.0
アクティビア・プロパティーズ投資法人,東京都港区,,,100.0
アドバンス・レジデンス投資法人,東京都品川区北品川一丁目3番6号,信託受益権,,100.0
コンフォリア・レジデンシャル投資法人,東京都目黒区上目黒五丁目17番23号,,,
コンフォリア・レジデンシャル投資法人,東京都港区三田二丁目７番16号,,,
コンフォリア・レジデンシャル投資法人,東京都大田区大森西四丁目11番５号,,,
コンフォリア・レジデンシャル投資法人,東京都練馬区旭町三丁目18番13号,,,
コンフォリア・レジデンシャル投資法人,東京都新宿区岩戸町26番地１,,,
コンフォリア・レジデンシャル投資法人,東京都港区芝公園二丁目２番15号,,,
コンフォリア・レジデンシャル投資法人,東京都板橋区仲宿62番２号,,,
コンフォリア・レジデンシャル投資法人,東京都文京区本駒込一丁目６番７号,,,
コンフォリア・レジデンシャル投資法人,東京都墨田区千歳一丁目２番10号,,,
コンフォリア・レジデンシャル投資法人,東京都中央区東日本橋三丁目６番４号,,,
コンフォリア・レジデンシャル投資法人,東京都品川区東品川三丁目22番11号,,,
コンフォリア・レジデンシャル投資法人,東京都板橋区赤塚新町二丁目10番８号,,,
コンフォリア・レジデンシャル投資法人,東京都渋谷区上原二丁目31番５号,,,
コンフォリア・レジデンシャル投資法人,東京都世田谷区羽根木一丁目９番14号,,,
コンフォリア・レジデンシャル投資法人,東京都目黒区八雲一丁目12番10号,,,
コンフォリア・レジデンシャル投資法人,東京都世田谷区北沢一丁目506番　他４筆,,,
コンフォリア・レジデンシャル投資法人,東京都世田谷区駒沢二丁目１番５号,,,
コンフォリア・レジデンシャル投資法人,東京都文京区本駒込一丁目３番２号,,,
コンフォリア・レジデンシャル投資法人,東京都江東区大島四丁目８番10号,,,
コンフォリア・レジデンシャル投資法人,東京都品川区西五反田五丁目１番12号,,,
コンフォリア・レジデンシャル投資法人,東京都中央区日本橋馬喰町一丁目２番２号,,,
コンフォリア・レジデンシャル投資法人,東京都杉並区上高井戸一丁目15番１号,,,
コンフォリア・レジデンシャル投資法人,東京都文京区千石四丁目３番20号,,,
コンフォリア・レジデンシャル投資法人,東京都文京区西片一丁目15番12号,,,
コンフォリア・レジデンシャル投資法人,東京都中野区本町四丁目38番17号,,,
コンフォリア・レジデンシャル投資法人,東京都新宿区北新宿一丁目20番12号,,,
コンフォリア・レジデンシャル投資法人,東京都新宿区北新宿四丁目34番２号,,,
コンフォリア・レジデンシャル投資法人,東京都大田区西馬込一丁目30番８号,,,
コンフォリア・レジデンシャル投資法人,東京都千代田区九段南二丁目６番12号,,,
コンフォリア・レジデンシャル投資法人,東京都豊島区西池袋五丁目27番９号,,,
コンフォリア・レジデンシャル投資法人,東京都大田区大森北三丁目36番７号,,,
コンフォリア・レジデンシャル投資法人,東京都新宿区新宿一丁目13番３号,,,
コンフォリア・レジデンシャル投資法人,東京都墨田区立花五丁目18番５号,,,
コンフォリア・レジデンシャル投資法人,東京都港区麻布台三丁目４番４号,,,
コンフォリア・レジデンシャル投資法人,東京都渋谷区幡ヶ谷一丁目５番１号,,,
コンフォリア・レジデンシャル投資法人,東京都港区虎ノ門三丁目23番７号,,,
コンフォリア・レジデンシャル投資法人,東京都台東区上野三丁目17番４号,,,
コンフォリア・レジデンシャル投資法人,（タワー棟）東京都新宿区新宿六丁目27番29号（アネックス棟）東京都新宿区新宿六丁目27番28号（ゲート棟）東京都新宿区新宿六丁目27番14号,,,
コンフォリア・レジデンシャル投資法人,東京都北区岩淵町26番11号,,,
コンフォリア・レジデンシャル投資法人,東京都板橋区大山町４番４号,,,
コンフォリア・レジデンシャル投資法人,東京都新宿区弁天町147番地,,,
コンフォリア・レジデンシャル投資法人,東京都杉並区下高井戸四丁目６番４号,,,
コンフォリア・レジデンシャル投資法人,東京都板橋区新河岸二丁目１番40号,,,
タカラレーベン不動産投資法人,東京都町田市,,,
タカラレーベン不動産投資法人,東京都江東区,,,
積水ハウス・リート投資法人,東京都品川区北品川,,,
積水ハウス・リート投資法人,東京都品川区北品川六丁目7番29号,,,
ＫＤＸ不動産投資法人,東京都港区,,,
平和不動産リート投資法人,東京都中央区日本橋浜町一丁目22番１他５筆,,,
日本リート投資法人,東京都大田区,,,
日本リート投資法人,東京都中央区,,,
インヴィンシブル投資法人,東京都新宿区新小川町３番26号,,,
大和ハウスリート投資法人,東京都大田区,,,
大和ハウスリート投資法人,東京都大田区東雪谷二丁目13番３号,,,
大和ハウスリート投資法人,東京都目黒区,,,96.9
ザイマックス・リート投資法人,東京都港区,,,100.0
タカラレーベン不動産投資法人,東京都八王子市,,,
タカラレーベン不動産投資法人,東京都大田区,,,
タカラレーベン不動産投資法人,東京都荒川区,,,
タカラレーベン不動産投資法人,東京都江東区,,,
タカラレーベン不動産投資法人,東京都八王子市,,,
タカラレーベン不動産投資法人,東京都大田区,,,
タカラレーベン不動産投資法人,東京都新宿区,,,
グローバル・ワン不動産投資法人,東京都千代田区大手町一丁目５番１号,不動産信託受益権,,
グローバル・ワン不動産投資法人,東京都品川区東品川四丁目12番２号,不動産信託受益権,,
三井不動産ロジスティクスパーク投資法人,東京都日野市,,,
投資法人みらい,東京都渋谷区,,,
平和不動産リート投資法人,東京都千代田区麹町三丁目２番４他２筆,,,
平和不動産リート投資法人,東京都中央区日本橋小網町９番10,,,
日本リート投資法人,東京都中央区,,,
スターアジア不動産投資法人,東京都渋谷区,,,
スターアジア不動産投資法人,東京都江戸川区,,,
大和ハウスリート投資法人,東京都中央区銀座一丁目14番13号,,,
日本都市ファンド投資法人,東京都渋谷区神宮前三丁目30番12号,,,
日本都市ファンド投資法人,東京都江東区新砂一丁目6番35号,,,
サンケイリアルエステート投資法人,東京都千代田区,,,100.0
投資法人みらい,東京都大田区,,,
平和不動産リート投資法人,東京都港区芝大門二丁目402番９他１筆,,,
平和不動産リート投資法人,東京都新宿区大久保二丁目９番３,,,
インヴィンシブル投資法人,東京都北区中十条二丁目10番２号,,,
日本リート投資法人,東京都中央区,,,
日本リート投資法人,東京都新宿区,,,
日本リート投資法人,東京都港区,,,
日本リート投資法人,東京都品川区,,,
産業ファンド投資法人,東京都大田区羽田空港三丁目5番1号、2号,,,100.0
産業ファンド投資法人,東京都武蔵村山市伊奈平一丁目26番38他,,,100.0
産業ファンド投資法人,東京都江東区東雲二丁目13番32号,,,100.0
産業ファンド投資法人,東京都大田区南蒲田二丁目16番46,,,100.0
産業ファンド投資法人,東京都品川区二葉二丁目9番15号,,,100.0
産業ファンド投資法人,東京都江東区新砂三丁目5番15号,,,100.0
産業ファンド投資法人,東京都羽村市神明台四丁目8番地16,,,100.0
産業ファンド投資法人,東京都板橋区東坂下二丁目7番7号,,,100.0
産業ファンド投資法人,東京都昭島市代官山一丁目5番2号,,,100.0
産業ファンド投資法人,東京都大田区東糀谷六丁目4番17号,,,100.0
産業ファンド投資法人,東京都三鷹市下連雀七丁目5番14号,,,100.0
エスコンジャパンリート投資法人,東京都八王子市,,,92.5
三井不動産ロジスティクスパーク投資法人,東京都日野市,,,
三井不動産ロジスティクスパーク投資法人,東京都足立区,,,62.1
三井不動産ロジスティクスパーク投資法人,東京都江東区,,,100.0
スターアジア不動産投資法人,東京都港区,,,
スターアジア不動産投資法人,東京都千代田区,,,
スターアジア不動産投資法人,東京都大田区,,,
スターアジア不動産投資法人,東京都新宿区,,,
スターアジア不動産投資法人,東京都豊島区,,,
スターアジア不動産投資法人,東京都立川市,,,
スターアジア不動産投資法人,東京都渋谷区,,,
スターアジア不動産投資法人,東京都千代田区,,,
スターアジア不動産投資法人,東京都渋谷区,,,
スターアジア不動産投資法人,東京都三鷹市,,,
スターアジア不動産投資法人,東京都港区,,,
スターアジア不動産投資法人,東京都渋谷区,,,
スターアジア不動産投資法人,東京都千代田区,,,
スターアジア不動産投資法人,東京都渋谷区,,,
スターアジア不動産投資法人,東京都渋谷区,,,
スターアジア不動産投資法人,東京都新宿区,,,
スターアジア不動産投資法人,東京都足立区,,,
スターアジア不動産投資法人,東京都江戸川区,,,
スターアジア不動産投資法人,東京都港区,,,
スターアジア不動産投資法人,東京都渋谷区,,,
スターアジア不動産投資法人,東京都中央区,,,
スターアジア不動産投資法人,東京都大田区,,,
スターアジア不動産投資法人,東京都千代田区,,,
スターアジア不動産投資法人,東京都千代田区,,,
スターアジア不動産投資法人,東京都墨田区,,,
サムティ・レジデンシャル投資法人,東京都八王子市,,,
サムティ・レジデンシャル投資法人,東京都墨田区,,3.9,98.0
サムティ・レジデンシャル投資法人,東京都江東区,,3.8,100.0
サムティ・レジデンシャル投資法人,東京都世田谷区,,3.4,100.0
サムティ・レジデンシャル投資法人,東京都町田市,,3.6,96.7
サムティ・レジデンシャル投資法人,東京都西東京市,,3.9,100.0
サムティ・レジデンシャル投資法人,東京都八王子市,,4.0,93.5
サムティ・レジデンシャル投資法人,東京都江東区,,3.9,97.2
サムティ・レジデンシャル投資法人,東京都八王子市,,4.6,95.8
サムティ・レジデンシャル投資法人,東京都大田区,,3.7,100.0
サムティ・レジデンシャル投資法人,東京都品川区,,3.6,100.0
サムティ・レジデンシャル投資法人,東京都町田市,,3.6,100.0
サムティ・レジデンシャル投資法人,東京都板橋区,,,
サムティ・レジデンシャル投資法人,東京都板橋区,,3.5,96.7
サムティ・レジデンシャル投資法人,東京都中野区,,3.6,100.0
サムティ・レジデンシャル投資法人,東京都中央区,,3.5,100.0
大和ハウスリート投資法人,東京都新宿区,,,100.0
大和ハウスリート投資法人,東京都豊島区,,,97.7
大和ハウスリート投資法人,東京都渋谷区,,,92.5
大和ハウスリート投資法人,東京都大田区,,,100.0
大和ハウスリート投資法人,東京都台東区,,,97.9
大和ハウスリート投資法人,東京都港区,,,94.6
大和ハウスリート投資法人,東京都新宿区,,,100.0
大和ハウスリート投資法人,東京都品川区,,,96.4
大和ハウスリート投資法人,東京都新宿区,,,100.0
大和ハウスリート投資法人,東京都世田谷区,,,100.0
大和ハウスリート投資法人,東京都中央区,,,86.2
